h_Country,h_RegNumber,h_Name,h_Website,merged,matchedOn,h_IsEcommerce,import from master,import from builtwith,score,h_HasMarketingDepartment,h_NOfEmployees,HasGoogleAdsOrFacebookAds,h_Industry1,h_Industry3,Industry_n_norm,h_HasFbOrGoogle,,h_Website_Match FB||GOOGLE
DK,31751071,Textile Pioneers ApS,textilepioneers.com,FALSE,[],,FALSE,,0,FALSE,6,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale on a fee or contract basis,,,,
DK,44107325,PUREFITNESS.DK APS,purefitness.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,44148145,Pure Culture,pureculture.dk,TRUE,[],TRUE,TRUE,,0,FALSE,6,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,5297376975,Project Nord,projectnord.com,TRUE,[],TRUE,TRUE,,0,,10,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,16402710,FOA-SYDFYN,professionalmedicalcorp.com,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Non-specialised wholesale trade,,TRUE,,
DK,35142002,PRIP Inventar ApS,prip-inventar.dk,TRUE,[],TRUE,TRUE,,0,,6,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Other specialised wholesale,,,,
DK,39645580,Svømmespecialisten ApS,svoemmespecialisten.dk,TRUE,[],TRUE,TRUE,,0,,9,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of cultural and recreation goods in specialised stores,,TRUE,,
DK,37765511,PL Vinimport Aps,plvinimport.dk,,[],,,,0,,2,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of food, beverages and tobacco",,,,
DK,37425893,Suztain A/S,suztain.com,TRUE,[],TRUE,TRUE,,0,,4,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,39738740,BPH Global ApS,bovingleather.dk,,[],,,,0,FALSE,6,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,42288438,PETSTUDIO APS,petstudio.dk,TRUE,[],TRUE,TRUE,,0,,6,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,41631864,Peléton ApS,peleton.dk,TRUE,[],TRUE,TRUE,,0,TRUE,6,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,40230386,Peech ApS,peech.dk,TRUE,[],TRUE,TRUE,,0,FALSE,6,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,37306649,Sports Connection ApS | SKECHERS,happystudio.no,,[],,,,0,,149,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of cultural and recreation goods in specialised stores,,,,
DK,29153205,Sono Group,sono.dk,TRUE,[],TRUE,TRUE,,0,FALSE,6,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of other machinery, equipment and supplies",,TRUE,,
DK,41170336,SolarCamp ApS,solarcamp.dk,TRUE,[],TRUE,TRUE,,0,FALSE,6,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of information and communication equipment in specialised stores,,TRUE,,
DK,40654747,SoKind ApS,sokind.com,TRUE,[],TRUE,TRUE,,0,,1,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,36495588,NORTHERN HUNTING ApS,northernhunting.com,TRUE,[],TRUE,TRUE,,0,FALSE,6,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,41417277,Smageklubben,smageklubben.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail sale of food, beverages and tobacco in specialised stores",,TRUE,,
DK,30865022,slyngevenner.dk,slyngevenner.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,38187740,WINEGUYS APS,wineguys.dk,FALSE,[],,FALSE,,0,,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail sale of food, beverages and tobacco in specialised stores",,TRUE,,
DK,41926937,Wineframes,wineframes.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,28982518,WineFinder AB,winefinder.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,42974919,WePlayAgain,weplayagain.com,TRUE,[],TRUE,TRUE,,0,,1,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,41140577,Verksted,verksted.dk,TRUE,[],TRUE,TRUE,,0,,1,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of cultural and recreation goods in specialised stores,,TRUE,,
DK,27317723,Vento Nordic,ventonordic.com,TRUE,[],TRUE,TRUE,,0,FALSE,6,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Other specialised wholesale,,TRUE,,
DK,c5b1a90a-ee6f-4df6-81c5-72b038d04c1d,Velvetnoon,velvetnoon.com,TRUE,[],TRUE,TRUE,,0,,1,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,38282190,Vejen AutoTeknik ApS,vejenautoteknik.dk,FALSE,[],,FALSE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Maintenance and repair of motor vehicles,,TRUE,,
DK,40013768,Vault of Spirits,vaultofspirits.dk,TRUE,[],TRUE,TRUE,,0,,1,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail sale of food, beverages and tobacco in specialised stores",,TRUE,,
DK,40722548,Varming IT,varming.it,TRUE,[],TRUE,TRUE,,0,,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of information and communication equipment in specialised stores,,TRUE,,
DK,41530448,Tableau ApS,tableau-cph.com,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,28325525,Sylvester AS,sylvester-as.dk,FALSE,[],,FALSE,,0,,5,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of other machinery, equipment and supplies",,TRUE,,
DK,40315667,Sjoot.dk,sjoot.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,41894490,Nordic mindful,nordicmindful.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,44293331,NordicMensCare,nordicmenscare.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,924942310,NORDIC HEAT ApS,nordicheat.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Non-specialised wholesale trade,,TRUE,,
DK,43004751,NORDIC EXPAT SHOP,nordicexpatshop.com,TRUE,[],TRUE,TRUE,,0,FALSE,2,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,44080222,NORDICELL,nordicell.com,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,35436308,NORDIC DOOR AS,nordicdoor.dk,FALSE,[],,FALSE,,0,FALSE,126,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Other specialised wholesale,,TRUE,,
DK,c6235ea2-4721-4eab-a8b3-cf24ff57f735,NordicDice,nordicdice.com,TRUE,[],TRUE,TRUE,,0,,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of cultural and recreation goods in specialised stores,,TRUE,,
DK,44159627,Nordic CBDank,nordiccbdank.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,44424088,Nordic Gear,nordic-gear.dk,TRUE,[],TRUE,TRUE,,0,,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,24240711,MP MOTORCYKLER ApS,mp-motorcykler.dk,TRUE,[],TRUE,TRUE,,0,,8,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Sale, maintenance and repair of motorcycles and related parts and accessories",,TRUE,,
DK,39149591,MotorLeasing,motorleasing.dk,FALSE,[],,FALSE,,0,FALSE,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Sale of motor vehicles,,TRUE,,
DK,42995533,Motorious ApS,motorious.dk,TRUE,[],TRUE,TRUE,,0,FALSE,6,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,41287314,MOTHERLY APS,motherly.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail sale of food, beverages and tobacco in specialised stores",,TRUE,,
DK,40801553,Mortens Motorservice,mortensmotorservice.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Maintenance and repair of motor vehicles,,TRUE,,
DK,b1c06843-e5a2-40a5-b504-0f2ca093d91b,Mormors Loft,mormorsloft.dk,TRUE,[],TRUE,TRUE,,0,,1,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,31703379,MorfarsMoustache.dk,morfarsmoustache.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,42565644,Morelund,morelund.com,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,37601985,KayBeeS Jewelry,kaybees.dk,TRUE,[],TRUE,TRUE,,0,,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,37347108,KATLAUDSTYR APS,katlaudstyr.dk,TRUE,[],TRUE,TRUE,,0,,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,38413430,KA Sport ApS,kasportsgear.dk,TRUE,[],TRUE,TRUE,,0,,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of cultural and recreation goods in specialised stores,,TRUE,,
DK,36370920,KASPERBENJAMIN,kasperbenjamin.com,TRUE,[],TRUE,TRUE,,0,,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of cultural and recreation goods in specialised stores,,TRUE,,
DK,43868438,Kasami ApS,kasami.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,21441287,Karina Ravn,karinaravn.dk,TRUE,[],TRUE,TRUE,,0,,4,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,41330465,Gaardmester,gaardmester.dk,TRUE,[],TRUE,TRUE,,0,,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,34898197,FutureFly,futurefly.dk,TRUE,[],TRUE,TRUE,,0,,3,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Non-specialised wholesale trade,,TRUE,,
DK,e46df99d-929a-4e5d-90bd-bfd5e1f25701,Fun & Party,funandparty.dk,TRUE,[],TRUE,TRUE,,0,,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of cultural and recreation goods in specialised stores,,TRUE,,
DK,0b09f1f1-d2b3-4209-974c-407f9db153cd,Fun-shop,fun-shop.dk,TRUE,[],TRUE,TRUE,,0,,1,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of cultural and recreation goods in specialised stores,,TRUE,,
DK,32453376,I.P. EJENDOMME LL APS,simonstroem.com,,[],,,,0,,16,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,44084848,COLOUR ME HAPPY APS,colourmehappy.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,42903531,Colorcable,colorcable.com,TRUE,[],TRUE,TRUE,,0,,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of other machinery, equipment and supplies",,TRUE,,
DK,42899429,CollectorsCage ApS,collectorscage.com,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,993a0b0f-5177-4b82-9124-0f03b5b720c4,Codaf Group,codafweb.dk,FALSE,[],,FALSE,,0,FALSE,6,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,87f605e0-a2f8-41f4-9692-b4e7fdd38d62,CoastDog,coastdog.dk,TRUE,[],TRUE,TRUE,,0,,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,268b9562-1e37-4aa1-a89f-4f9cfc5a5c4f,Clutch Nutrition ApS,clutchnutrition.com,TRUE,[],TRUE,TRUE,,0,,0,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail sale of food, beverages and tobacco in specialised stores",,TRUE,,
DK,38924508,Click'n Tile ApS,clickntile.com,TRUE,[],TRUE,TRUE,,0,FALSE,2,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,49757816,AUKTIONSHUSET DAB A/S,auktionshuset.dk,FALSE,[],,FALSE,,0,TRUE,16,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale on a fee or contract basis,,TRUE,,
DK,42424676,Audiovox ApS,audiovox.dk,TRUE,[],TRUE,TRUE,,0,,14,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,42943754,Audiocompagniet,audiocompagniet.dk,TRUE,[],TRUE,TRUE,,0,,6,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of information and communication equipment in specialised stores,,TRUE,,
DK,27689663,Audika ApS,audika.com.au,FALSE,[],,FALSE,,0,FALSE,109,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,39290014,ATTSTONE,attstonejewelry.com,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,27615384,ATHENA SMYKKER A/S,athenasmykker.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,5257da1f-6457-46f5-a285-e7e7425de534,ATBO,atbo.com,TRUE,[],TRUE,TRUE,,0,,3,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of other machinery, equipment and supplies",,TRUE,,
DK,1085c894-4c8c-479b-9ee2-ad1edc8f131c,AstroEnergi,astroenergi.dk,FALSE,[],,FALSE,,0,,1,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of other machinery, equipment and supplies",,TRUE,,
DK,a4bd5239-4a18-4dcd-8966-cc099a658477,Astma Allergi Shoppen,astmaallergishoppen.dk,TRUE,[],TRUE,TRUE,,0,,1,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,43016792,Askholm Optik,askholmoptik.dk,FALSE,[],,FALSE,,0,,2,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,43063820,ASE-Performance ApS,ase-performance.com,TRUE,[],TRUE,TRUE,,0,,1,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Sale of motor vehicle parts and accessories,,TRUE,,
DK,43370537,Animondo A/S,animondo.dk,TRUE,[],TRUE,TRUE,,0,FALSE,6,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,41339861,Andlu,andlu.dk,TRUE,[],TRUE,TRUE,,0,FALSE,1,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,55639869-554a-4a6e-abb5-c060c9a3f6cc,Ameta Computer,ametacomputer.com,TRUE,[],TRUE,TRUE,,0,FALSE,4,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of other machinery, equipment and supplies",,TRUE,,
DK,55188114,SIKA DANMARK A/S,sika.com,,[],,,,0,TRUE,81,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Other specialised wholesale,,,,
DK,37546984,COPENHAGEN MOTORCYCLES APS,cphmc.com,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Sale, maintenance and repair of motorcycles and related parts and accessories",,TRUE,,
DK,3ad50654-ca92-433a-837d-752e6d1f022e,Cocktail Served,cocktailserved.com,TRUE,[],TRUE,TRUE,,0,,1,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of food, beverages and tobacco",,TRUE,,
DK,11169996,(LIRKA Regnskab & Finans),shopconcept.dk,FALSE,[],,FALSE,,0,,14,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of other machinery, equipment and supplies",,,,
DK,34453780,Shark Gaming Systems,sharkgaming.se,,[],,,,0,,1,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,15235918,HELLA A/S,,,[],,,,0,#N/A,11,#N/A,Wholesale and retail trade; repair of motor vehicles and motorcycles,Sale of motor vehicle parts and accessories,,,,
DK,79099112,JØRN BOLDING A/S,,,[],,,,0,#N/A,16,#N/A,Wholesale and retail trade; repair of motor vehicles and motorcycles,Sale of motor vehicles,,,,
DK,26927404,Sejlerbixen v/Mads Gotfred Bendix Pedersen,sejlerbixen.dk,,[],,,,0,FALSE,6,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of other machinery, equipment and supplies",,,,
DK,41997133,BetteBizness Glow Good ApS,N/A,TRUE,[],,TRUE,,0,,2,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,38022040,Winnershape ApS,N/A,TRUE,[],,TRUE,,0,,1,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,40004386,FAMILIEN RØNTVED APS,N/A,TRUE,[],,TRUE,,0,,2,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,42411876,1CLICKAWAAY APS,N/A,TRUE,[],,TRUE,,0,,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,42404950,TMS Company ApS,N/A,TRUE,[],,TRUE,,0,,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,31769574,SMART AUTOMATION APS,N/A,TRUE,[],,TRUE,,0,,4,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale of information and communication equipment,,,,
DK,40337466,HYDRO-FYN APS,N/A,TRUE,[],,TRUE,,0,,7,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale of information and communication equipment,,,,
DK,27587720,DVR-TEC GROUP APS,N/A,TRUE,[],,TRUE,,0,,2,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale of information and communication equipment,,,,
DK,40479910,VERTIV DENMARK APS,N/A,TRUE,[],,TRUE,,0,,8,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale of information and communication equipment,,,,
DK,29830207,EMPORIUM SERVICES APS,N/A,TRUE,[],,TRUE,,0,,6,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale of information and communication equipment,,,,
DK,31601207,SIEDLE NORDIC A/S,N/A,TRUE,[],,TRUE,,0,,9,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale of information and communication equipment,,,,
DK,35381074,SEASIDE GROUP HOLDING APS,N/A,TRUE,[],,TRUE,,0,,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,12372892,FRITZ SCHUR CONSUMER PRODUCTS A/S,schur-consumer.com,,[],,,,0,TRUE,0,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Non-specialised wholesale trade,,,,
DK,41691387,Scanovus ApS,scanovus.com,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,30686195,Scandihills camping & outdoor,scandihills.dk,TRUE,[],TRUE,TRUE,,0,,5,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,38634216,SASSYLAB.DK APS,sassylab.dk,TRUE,[],TRUE,TRUE,,0,TRUE,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,42891975,Sakura Copenhagen,sakuracopenhagen.dk,TRUE,[],TRUE,TRUE,,0,,11,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,34212597,Safefloor ApS,safefloor.dk,TRUE,[],TRUE,TRUE,,0,FALSE,6,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Non-specialised wholesale trade,,TRUE,,
DK,38643878,Rytters Ridesport I/S,ryttersridesport.dk,TRUE,[],TRUE,TRUE,,0,FALSE,6,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of cultural and recreation goods in specialised stores,,TRUE,,
DK,42971065,Rosenbud,rosenbud.dk,TRUE,[],TRUE,TRUE,,0,,1,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,39475014,Room for Squares,roomformore.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,37861979,Romdeluxe,romdeluxe.dk,TRUE,[],TRUE,TRUE,,0,FALSE,1,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of food, beverages and tobacco",,TRUE,,
DK,38752065,RODTNES APS,rodtnesbags.com,TRUE,[],TRUE,TRUE,,0,,6,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,11369677,POLAR SEAFOOD DENMARK A/S,polarseafood.dk,,[],,,,0,TRUE,146,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of food, beverages and tobacco",,,,
DK,40447024,Podimo ApS,podimo.com,,[],,,,0,,81,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,35039244,VINHANEN S.M.B.A.,dreamstime.com,FALSE,[],,FALSE,,0,,16,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail sale of food, beverages and tobacco in specialised stores",,TRUE,,
DK,34702063,DET DANSKE SPIRITUS KOMPAGNI A/S,ddskas.dk,FALSE,[],,FALSE,,0,,17,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of food, beverages and tobacco",,,,
DK,63548715,CO-RO A/S,co-ro.com,,[],,,,0,,293,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of food, beverages and tobacco",,,,
DK,28106866,CLOETTA DANMARK APS,cloetta.dk,,[],,,,0,,133,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of food, beverages and tobacco",,,,
DK,43706373,CHLEW ApS,chlew.fr,,[],,,,0,,17,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale in non-specialised stores,,,,
DK,87514617,OVE JOHNSEN. FISK EN GROS ApS,johnsenfisk.dk,FALSE,[],,FALSE,,0,,15,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of food, beverages and tobacco",,,,
DK,16991139,"ABC LAVPRIS, BILLUND APS",,,[],,,,0,#N/A,,#N/A,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale in non-specialised stores,,,,
DK,16993344,VORUP TOMMERHANDEL OG BYGGECENTER A/S,,,[],,,,0,#N/A,,#N/A,Wholesale and retail trade; repair of motor vehicles and motorcycles,Other specialised wholesale,,,,
DK,17477099,BRAMMING BYGGELAGER A/S,,,[],,,,0,#N/A,,#N/A,Wholesale and retail trade; repair of motor vehicles and motorcycles,Other specialised wholesale,,,,
DK,17890476,RTT Bogholderi,rtt.dk,TRUE,[],TRUE,TRUE,,0,TRUE,96,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Maintenance and repair of motor vehicles,,TRUE,,
DK,41335521,SHN GROUP APS,ejendomstorvet.dk,,[],,,,0,,91,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale in non-specialised stores,,,,
DK,18369184,"ABC LAVPRIS, TARM APS",dafab.se,,[],,,,0,,84,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale in non-specialised stores,,,,
DK,18396998,"LARS PETER MOLLER, 713 FABORG APS",,,[],,,,0,#N/A,,#N/A,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale in non-specialised stores,,,,
DK,37490598,Riders Deluxe A/S,ridersdeluxe.dk,TRUE,[],TRUE,TRUE,,0,FALSE,6,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of cultural and recreation goods in specialised stores,,TRUE,,
DK,43756354,rêve vert ApS,revevert.dk,TRUE,[],TRUE,TRUE,,0,,6,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,14444696,MATRIC APS,,,[],,,,0,#N/A,6,#N/A,Wholesale and retail trade; repair of motor vehicles and motorcycles,Maintenance and repair of motor vehicles,,,,
DK,31081610,PWT GROUP A/S,pwt-group.com,TRUE,[],TRUE,TRUE,,0,TRUE,478,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,34483264,BLOMSTER HJØRNET ApS,xn--blomster-hjrnet-gub.dk,,[],,,,0,,17,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,,,
DK,19722198,RD DATA SYSTEM ApS,rddata.dk,,[],,,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale of information and communication equipment,,,,
